geo_id,nonfamily_households,family_households,median_year_structure_built,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,median_rent,percent_income_spent_on_rent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,married_households,occupied_housing_units,housing_units_renter_occupied,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_61,male_62_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,civilian_labor_force,employed_pop,unemployed_pop,not_in_labor_force,pop_16_over,pop_in_labor_force,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,bachelors_degree_2,bachelors_degree_or_higher_25_64,children,children_in_single_female_hh,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,female_female_households,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_including_ged,households_public_asst_or_food_stamps,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,less_than_high_school_graduate,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,male_male_households,management_business_sci_arts_employed,no_car,no_cars,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,one_car,two_cars,three_cars,pop_25_64,pop_determined_poverty_status,population_1_year_and_over,population_3_years_over,poverty,sales_office_employed,some_college_and_associates_degree,walked_to_work,worked_at_home,workers_16_and_over,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,pop_25_years_over,commute_35_44_mins,commute_60_more_mins,commute_less_10_mins,commuters_16_over,hispanic_any_race,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,pop_15_and_over,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,do_date
12073,52056,61334,1986,4182,15499,4814,2823,3908,5480,4446,5073,4229,1394,292502,138408,154094,31.3,164190,90241,11198,19247,476,651,6402,273255,3504,113390,50682,30170,131203,17813,4412,1291,781,34.1,61542,294,38769,17197,10673,7340,2793,447,93,6524,1183,1183,19565,30424,25902,10243,20497,4786,2921580,10736,6096,7116,4160,5060,6965,5632,4744,5416,7633,9500,15074,7089,5203,6245,6721,976,134000,210700,306200,41661,113390,51848,66665,10020,4005,6957,8037,6678,5136,12633,11072,2893,2354,3607,7951,7550,7397,4680,7034,7709,4397,10213,11815,8633,8500,7102,7007,6682,6870,3718,3944,2781,3286,5006,3193,1629,1311,7244,7282,8050,4300,10007,6394,5749,11206,12835,9303,9079,7815,7715,7708,8536,3444,5719,3729,4522,4894,4092,2088,2383,178125,91171,523,11278,13040,2469,3128,2513,1374,20107,123,158681,148658,10023,85368,244172,158804,383,128,3624,3703,754,753,8786,9878,42812,59779,54454,17266,3321,127976,10951,0,117025,36115,31860,1072,17984,4852,38393,8605,2495,3552,7863,19430,16536,19456,4666,3754,230,5182,0.5089,33374,14377,35673,14689,12552,11879,13262,102660,46456,13004,2167,6405,4555,736,1472,5945,6941,28221,57,64894,7165,9163,8591,64894,6758,10805,41026,25175,43276,42605,13164,136425,279466,290054,284574,59697,41026,50476,3126,7827,145031,16837,42812,27764,10999,19810,22640,175339,,,,,,,,,,,,,,,,2018
17201,39823,74514,1970,2531,8717,2729,2421,3292,4158,5459,4814,2940,1357,284081,138909,145172,39.5,194390,36015,8433,37271,163,181,7562,246810,1397,114337,53345,28844,125731,11394,4288,1157,651,29.1,75919,139,46803,20117,8931,5738,2746,199,248,11186,2619,1941,22870,25010,21454,7357,15841,5004,2933680,7171,5426,6492,7105,6147,7064,5206,4574,4015,9630,12756,14501,9781,4508,5519,4442,797,79400,121800,167300,52641,114337,38418,87507,4998,7397,8357,4884,4032,2572,4535,1449,816,1464,7397,9161,8520,10580,5712,3304,1565,1374,5535,8970,8882,8565,7908,9405,8370,8273,4809,6054,3217,4503,5581,4104,2491,2026,8856,9155,8699,5606,3812,1392,1317,5145,9450,8652,9334,7681,9103,9102,10228,4684,5310,2669,4379,8121,5053,3224,4200,225163,36736,323,8487,14076,1825,2735,4221,3359,22666,40,145487,135900,9587,79789,225316,145527,417,569,1869,1751,2095,1237,13200,15368,25389,30879,66289,21927,1341,123526,14214,0,109312,18851,15123,191,13033,7870,27567,6005,2030,34090,6415,2592,13318,10785,8817,3187,97,6425,0.4547,16205,4292,64557,20367,12912,15373,14156,63549,10554,22269,3123,4647,3221,871,3021,12382,9646,36911,0,39041,2948,8550,12424,39041,10548,33461,28531,24319,38565,43873,16924,144780,278842,280140,273019,46370,28531,65928,1529,5248,133193,17385,25389,51438,19082,12872,29461,194348,,,,,,,,,,,,,,,,2018
53011,54375,124605,1991,3294,12608,5493,3788,5450,8228,7113,7394,3907,1493,481857,238961,242896,38.6,375460,7626,20570,47985,2935,461,22557,433872,5978,178980,74060,35691,186159,7179,1956,728,1212,29.8,120212,736,83984,33540,24324,12301,10622,797,604,9216,2559,2475,27179,33454,32051,15854,29085,16717,5797780,6529,4863,4494,5919,5790,7133,6577,9255,6398,14285,19405,23850,21120,14735,16156,12471,1340,278300,358500,464900,98421,178980,58768,127731,8187,4517,7185,9645,7258,3521,9924,8082,12496,6472,6176,15492,15684,18110,10217,5443,2425,2150,9978,17381,15324,15559,16131,16385,14996,15244,5758,8846,5932,7041,8765,5542,3946,2612,13895,15690,16134,9567,5215,3778,2098,7252,16161,16473,15694,17073,16014,15771,15987,6071,9393,5409,7245,12109,6729,4592,4546,406807,7651,3933,20836,19394,8063,7826,12128,6409,36140,222,246839,236549,10290,133187,380248,247061,1886,1081,964,462,2490,1274,25211,26034,67640,78479,114789,20296,5621,200278,20491,357,179787,62773,23340,779,19049,22716,53209,12897,3513,26395,11743,9667,28233,27024,15490,5834,373,18600,0.4225,34793,4133,79100,21544,26415,26162,26555,114504,20552,21923,7092,13723,6478,963,3053,14340,15580,61229,114,90573,3574,8670,21082,90573,22826,31881,51743,39526,45570,71322,34818,254261,476500,476613,465271,41416,51743,125273,4102,19071,232379,39370,67640,67032,31783,25179,54120,328729,15889,18537,24542,213308,,,,,,,,,,,,2018
10003,74827,131524,1971,3804,16919,6429,3312,4969,6553,7747,8116,6277,2150,559335,271116,288219,38.4,317314,140207,31468,57481,1415,187,10906,501854,8973,206351,69479,35859,224481,18130,4711,1307,995,30.4,140075,844,95681,35531,22796,16462,5873,403,58,12735,3257,3257,34114,42605,43319,20293,36146,20078,6663445,13654,6829,5289,9613,8672,8948,7065,7264,7520,12931,21898,29673,21346,12978,16034,16637,1156,191500,269800,374000,95746,206351,66276,117869,52482,3226,5976,8961,17378,4038,11280,3271,7508,4753,13140,16378,15613,18262,10624,7970,5503,3174,9283,20973,19792,18516,15655,17307,18423,19034,7657,9132,5581,7244,10282,7405,3412,3896,15799,15556,17691,10330,7729,4815,5078,8503,20930,19502,18866,16075,19064,19547,20282,6976,12203,6729,9025,12200,10488,4562,6269,353694,144954,1512,31543,21884,8097,8552,12483,6288,45950,771,295973,276075,19898,157251,453995,296744,1695,1475,9157,8187,3292,1964,21327,24233,80751,107805,120253,30941,6901,237329,26209,544,211120,48056,12318,2283,23466,14552,69120,28904,3256,23934,13112,13661,30602,31161,16029,5995,463,10777,0.4646,56332,16230,128386,19058,26393,28654,28874,137341,31520,31259,4849,14913,9285,1966,2793,25179,12568,71553,303,120614,7797,14024,33165,120614,20700,28454,59665,46642,67585,87854,26111,299934,542628,555810,543278,63500,59665,90299,7534,13880,270824,27594,80751,118709,18909,41583,43796,387027,16649,18771,24969,256944,57481,,,,,,,,,,,2018
08001,50246,118115,1987,2396,12417,7396,5067,7118,7634,7317,4583,2989,2309,511868,258354,253514,34,253015,15758,18387,207046,2443,749,14108,304822,9124,168361,70743,31072,175623,7262,3757,1057,1247,32.5,109135,779,81004,43018,29557,16764,11891,581,321,13461,4434,4210,23095,33039,36004,17712,48961,33375,7708270,6769,4202,4570,5732,5612,7207,5432,8607,8616,14220,19715,25564,20454,10994,11880,8787,1367,266700,343400,430600,85220,168361,59226,106946,13748,1431,5689,6942,13938,10288,4389,12252,10299,6506,3435,18539,18072,21097,11572,6603,3381,3297,9944,20654,22526,20347,19023,16667,15203,15767,4694,7378,3215,5319,6850,3260,2743,2203,17567,18103,20023,10802,5726,3012,2046,10837,19924,20610,20053,15947,15756,15418,15801,5163,7207,4671,5387,7885,4785,4255,2536,416894,16804,5317,18457,12548,14154,13625,17162,5082,24326,295,283840,274062,9778,108105,392240,284135,1224,551,934,1418,11579,7373,17552,17700,56030,72645,135775,29118,6901,241806,30502,738,211304,54068,20101,5136,24880,34631,49213,14933,6257,22114,12007,11929,36987,30349,18982,6644,371,18173,0.4161,29238,3919,95646,13195,29833,33735,30479,134307,18811,51681,4443,9249,3654,6038,5398,18806,12121,59709,388,85644,3465,5600,48448,85644,37612,42065,64314,44427,47421,62185,34982,278138,507674,505073,492414,44749,64314,98652,3475,12888,270854,29109,56030,77273,24024,25441,45519,331247,27779,22244,15757,257966,,,,,,,,,,,,2018
45079,59517,92710,1986,3115,17126,5898,4144,5545,8649,6227,7525,4038,1591,414576,200692,213884,33.5,173720,190611,12467,21528,923,1084,13859,393048,2547,152227,52159,28566,175056,22829,4617,1742,786,32.1,88369,479,59780,28180,14595,9311,4021,599,664,13585,2730,2639,23281,36131,37432,12392,31468,6824,4467360,14268,6195,6776,6804,8101,8259,6451,7679,8071,11997,18298,18151,10514,5823,8199,6641,982,109700,163600,276400,55483,152227,63858,112807,3739,5596,5818,15225,9790,5526,8387,8168,7220,9573,8730,11865,11622,13294,8169,10565,6494,6160,11096,17354,12493,12721,11635,11608,11574,11806,4060,5739,3763,4084,7010,4005,1874,1701,12033,13717,10555,7210,9385,4461,5457,11823,16712,14172,15595,11479,12956,12465,12655,4632,8136,4155,5632,8550,4185,4014,3905,183495,192288,986,12487,13230,5368,4989,7456,3212,31197,11110,209627,195352,14275,115569,336306,220737,574,462,10811,10007,1186,535,10157,10406,54827,78650,88465,36970,2299,174286,19184,248,155102,80553,11124,259,19304,6682,51010,16851,5611,12701,10513,13509,23813,21524,10208,3367,747,8407,0.4767,39537,29825,62663,19324,19929,18967,18636,116713,39049,18441,3536,7737,8106,863,2624,12436,9485,44787,193,75763,6379,11202,10910,75763,11355,23537,46068,38629,54567,59662,18389,207792,385031,409460,399138,64347,46068,85202,15200,6634,202472,24699,54827,52811,13683,26398,46820,260670,10357,10668,27285,195838,,,,,,,,,,,,2018
06113,27991,46437,1983,1420,13966,1959,2255,3252,4438,3298,3925,2798,1010,220408,107008,113400,31.1,101602,5527,31243,70262,375,254,10043,150146,4371,74428,68670,32604,78527,4099,608,366,1185,34.6,,,24886,14241,11035,6898,3147,849,141,3206,1133,1133,20364,12948,11914,5420,8845,6075,2113305,5961,3335,1923,3618,3409,3229,2966,2094,2379,4938,6292,9870,6428,4870,5456,7660,1320,339400,461800,672700,35208,74428,38321,46030,5259,1519,4292,5900,4836,3049,4305,3117,2479,1530,3339,5986,6795,6300,4395,4820,7692,2064,5932,8364,7032,8750,4225,6255,5332,5789,2292,2741,1739,2243,3345,1852,1722,1343,6896,5787,6767,3972,9115,4636,3955,7499,6681,6625,6708,6302,5873,5755,5851,2332,3713,2337,2782,3318,2458,1836,2202,158000,6684,925,31615,9738,2195,2880,3833,2264,13088,128,104722,98657,6065,73932,178782,104850,1070,1104,,,3780,2620,5654,6533,26485,41724,46898,7788,4091,75582,9251,0,66331,28897,8718,4061,13264,5555,27121,3529,1049,6418,3912,7795,9808,10488,4534,1123,0,5607,0.49,27214,8040,23393,8799,10829,10024,11950,83409,38560,19366,1878,3865,4365,2084,1590,3724,4903,22409,0,44743,3772,6616,29683,44743,8643,11392,14352,19527,22626,27105,12474,100620,212296,218790,213080,45864,14352,31339,1460,7022,96996,9124,26485,21334,5503,14910,16712,127797,,,,,,,,,,,,,,,,2018
04027,16968,57564,1992,1749,4805,1101,3125,2497,2947,3429,2806,2036,1087,212128,109526,102602,35.1,64460,3536,3139,136425,1884,41,2552,75703,575,74532,43403,21484,93571,19039,2087,828,692,29.3,48950,70,27611,17128,10618,4289,5507,495,327,6510,735,735,14074,14702,11035,3267,9257,2258,1562315,6122,3878,4147,6232,4139,5722,4632,3607,2250,6309,7037,9255,4950,2498,2394,1360,884,86200,140600,214600,42787,74532,25582,55010,2713,868,3516,2448,1597,1198,1980,22737,3462,3284,2407,7674,6724,8640,4637,3188,1924,2302,6286,8383,7534,5547,6558,5063,6041,4962,2844,2101,1938,2598,4682,4488,3820,1592,7442,7476,6941,4098,2869,1206,1336,4272,6913,6083,5500,5327,5920,5746,4266,2603,3743,1560,3942,4978,4850,3969,1562,185580,5942,2428,3254,10564,687,2904,2204,1450,16879,3841,82755,76472,6283,77751,164347,86596,,,,,6866,5580,2917,3944,15554,17395,53632,14850,575,74712,9932,0,64780,17477,16013,8065,8254,3627,17823,3406,779,4099,3055,7179,7147,6493,4235,2310,94,5938,0.4486,7169,6278,36638,12519,11202,11677,12495,54272,11279,33019,1153,2204,1763,2763,3734,5010,4384,21011,0,21383,1071,3341,29098,21383,13615,10920,13602,16952,25405,27938,11910,95134,205802,208929,202996,40295,13602,42733,1311,1482,78861,10795,15554,29530,9918,4808,22020,135113,,,,,,,,,,,,,,,,2018
10001,22934,44907,1990,1144,5621,2005,1154,3313,2126,1651,2030,2014,660,178550,85805,92745,38.1,108519,43778,4071,13193,729,283,7947,165357,655,67841,54419,27508,73086,5245,812,421,826,32.7,46123,262,28148,12533,7372,4295,2939,138,0,5161,881,881,12410,14138,11693,4518,7491,5783,2081360,4298,3043,2826,4421,4391,3115,2852,4027,1950,5745,7280,8680,5962,3833,3121,2297,1017,153200,228500,301100,30283,67841,21718,46887,5025,1304,1416,1947,2596,1566,1070,11032,3484,2714,2142,5807,4575,7029,3178,2534,994,1124,4067,6447,5789,5120,4365,4838,5676,6243,2400,2419,1903,2630,3319,2501,1691,1156,5125,5804,5728,3399,3317,1269,1921,2523,6030,5724,4834,6177,5082,6794,6422,1891,4093,2232,2575,4679,3036,2266,1824,116529,45522,1556,4144,8052,1745,2662,4818,2737,17223,2450,83964,80288,3676,55386,141800,86414,,,2189,2334,1010,686,6655,7423,16233,21992,40645,13888,575,74455,7782,0,66673,15881,3025,1125,7268,5787,22491,5264,514,7499,1877,6156,12682,4408,4012,1205,129,4299,0.4356,11732,5695,39124,12559,8153,11068,8253,44294,11301,19350,1582,3270,1565,528,3098,7485,4048,21576,390,24844,3995,6070,4980,24844,6924,12487,18660,17373,19810,27820,9842,90344,172411,176216,171524,25510,18660,33717,2120,3188,81300,8294,16233,34799,9391,8577,16032,120156,,,,,,,,,,,,,,,,2018
38017,32497,41846,1993,832,6500,3724,1429,3424,2358,5482,4612,3709,1621,181516,93155,88361,32.4,,,,,,,,,,74343,62418,38802,83903,9560,5510,0,763,27.1,40652,468,28052,14710,10834,8673,1962,199,0,3876,732,732,26045,30042,11645,2922,4090,1703,1582790,3310,2961,4332,2083,3037,2778,3625,2744,5102,5949,6201,10384,6606,4345,4921,5965,823,173100,230300,308100,33649,74343,33691,34459,8077,736,1876,4157,4800,17671,9813,2314,9528,5878,1628,6656,7006,5514,2568,3788,2104,2456,4684,8933,7411,7322,6084,4578,4771,4684,2046,2717,1528,1569,2983,1132,1063,1558,6497,5720,4425,2467,2588,1292,2903,5443,8255,7223,6817,4248,4361,4685,3566,2805,3300,1641,1753,2853,1523,2348,1648,155954,12097,2075,6669,16542,541,237,2024,499,8437,129,106878,104060,2818,36990,143997,107007,,,,,,,8559,8566,34074,40292,40853,7669,767,92898,8124,0,84774,23065,14505,3383,7760,5446,31925,8733,1222,8632,2455,3032,12288,11070,4980,3134,108,4172,0.492,12908,4974,22443,5555,9887,7797,7408,52427,17652,6456,3534,3697,2077,515,649,4782,3542,18796,264,46172,2416,4398,8780,46172,7536,13733,19040,17579,23094,32516,10163,93806,176674,178938,173702,19349,19040,39524,3686,2768,101608,16428,34074,19357,5512,9123,17584,115405,,,,,,,,,,,,,,,,2018
12117,58065,121209,1987,2866,12972,5588,4783,5474,8788,8788,9659,3641,1430,467832,225955,241877,39.2,277494,53665,22007,102835,914,1126,9518,364997,1764,179274,67470,35210,192255,12981,2310,1145,1123,29,115285,754,78227,30511,21731,13905,6943,883,0,8780,2456,2145,26092,34712,34785,16366,36078,25928,5923420,8607,4931,6335,6136,9067,6204,7929,6026,6379,15850,19895,25235,19286,11191,11426,14777,1244,188000,267400,372000,92048,179274,63989,117770,16369,2736,9037,13766,14393,6332,6544,4932,5339,4920,1075,12973,13566,14480,8888,4958,2355,3359,9309,17256,16506,17712,13710,16099,14957,13466,7064,7911,4200,6143,9017,5404,3603,3019,11726,12116,15481,9161,5304,2797,2729,7828,17409,16720,15836,18238,16714,16297,16800,7085,8288,4965,7017,11480,6899,5514,5473,346992,57125,1127,22199,12476,8190,9316,10438,2530,30787,450,256396,244741,11655,124458,381304,256846,1566,852,3033,2488,6105,4218,19964,20710,84762,106863,98391,20398,1214,212628,20839,107,191789,67076,8150,534,25987,18644,50706,22219,8880,12215,12844,8517,26512,40890,11101,5692,327,10169,0.4406,47310,4414,74651,16765,19110,22732,24157,113702,28300,21197,4999,13999,8083,688,2529,16315,12884,59497,124,106765,5360,7883,33191,106765,18630,18975,60670,39701,62224,72336,26662,258068,463475,462919,452533,45939,60670,102882,4321,17547,240511,34428,84762,63186,22016,35030,46438,330802,,,,,102835,,,,,,,,,,,2018
26077,43117,61117,1973,1753,7259,3739,1336,4171,4066,5721,4185,3034,1694,264870,130970,133900,34.5,204098,26496,6269,13332,928,319,12894,251538,2556,104234,55416,30504,112806,8572,1077,656,698,28.7,67276,212,41882,18275,12058,7180,4758,120,0,6217,1207,1073,23526,27428,21950,10654,9802,3793,2597520,6759,3823,4222,6097,4288,6663,5414,5513,3653,9652,9693,12065,10050,6429,4608,5305,818,105600,163900,253100,45485,104234,36958,72808,5324,2724,3827,6392,6661,7415,4491,3083,2182,1852,6569,8447,7947,8703,5157,4364,4507,3371,8118,9509,8779,7273,8294,6785,7237,7780,2693,4538,2660,2892,5485,3360,1705,1366,7155,7308,8500,4067,4971,3419,4472,8066,9443,7973,8275,7070,7178,7659,7440,3684,4860,2749,3910,5978,4204,2460,3059,212930,27655,928,6269,13444,2413,2583,2698,2247,20057,164,142491,133644,8847,71274,213929,142655,,,1440,1222,243,324,11641,12669,39223,51338,57284,15521,2556,116410,9321,0,107089,42003,12225,889,15697,4768,35704,9267,2209,22356,7102,3336,14054,11040,4604,2618,160,7165,0.4563,25343,8411,37969,11820,11365,14716,11732,78536,27276,10779,2604,5906,4122,681,1600,8727,5393,29033,42,54275,3508,7472,8953,54275,7505,20251,26936,24677,36109,41244,12244,126470,256825,261839,255827,37449,26936,52984,4308,5774,130576,16078,39223,33390,9836,19021,27070,166298,4996,4945,17708,124802,,,,,,,,,,,,2018
01073,96825,159115,1973,9151,21519,6956,4592,8654,9553,11180,12243,7689,3097,659300,312159,347141,38.2,326993,281806,9564,26246,1456,972,11539,633054,2587,255940,55206,31683,309579,53639,12348,3210,687,29.5,161306,1376,99492,45669,25429,15958,8677,456,338,20240,3137,2513,34758,53677,51841,22180,46912,18174,6819515,21288,13647,13000,13322,11256,12597,10798,10415,9078,22553,22234,32106,22092,12476,13799,15279,917,88900,166900,284200,107628,255940,94634,212631,6921,4810,11152,17697,22211,14030,10811,9278,6339,8141,21087,20954,22198,20530,12699,7750,5487,2969,12118,24425,21583,21130,19389,18637,18921,19647,8235,11961,8070,9724,10004,6936,4882,3910,20795,20453,20139,11779,8532,4082,3582,13310,25990,23716,20898,22745,21246,21729,21679,10390,14902,8010,11509,14659,11121,8191,7684,341227,282596,1786,9564,18978,9035,8635,9956,3193,51167,427,320072,298525,21547,207241,527740,320499,673,208,14846,15905,1048,1029,20586,22179,94694,121956,149547,52225,2557,273281,28026,0,245255,66919,31117,1939,26238,16850,72334,26331,5289,28216,14526,11959,32721,35379,17556,9187,408,18168,0.4952,56702,16414,120289,34403,35752,30606,32041,160745,31412,42976,6109,13189,8701,1846,6955,23362,17239,77401,763,118976,6614,19764,14849,118976,21906,41278,71154,45211,86641,89583,41784,347223,643119,649709,633732,102816,71154,137262,3586,12469,294610,37489,94694,106835,27725,34650,72048,451923,17670,13149,23780,282141,,,,,,,,,,,,2018
36071,37271,90988,1973,3028,12720,3883,3039,3500,4166,5407,3105,1780,1456,381951,192029,189922,36.9,242321,39486,10823,80031,122,1163,7788,301920,9041,128259,75825,34279,144234,15975,1558,1591,1098,35.2,86175,295,56895,28553,21911,12783,7351,1219,558,6642,1825,1792,24698,23330,16140,8794,18953,17418,5773510,5846,4489,6672,4695,3713,6792,3328,4724,5092,7969,10076,15946,11493,9733,13784,13907,1243,195200,282200,380500,68528,128259,42084,92356,10939,7937,10203,8090,5001,3170,4111,2427,2108,4428,7248,13141,13832,14444,8956,6917,2647,4143,8926,12006,11018,11384,11249,12394,13185,12703,3749,7803,3484,4902,6552,3603,2739,2252,11961,11362,14972,8584,4779,2500,2015,7532,11354,11008,11507,11259,12796,14032,12068,4877,7457,4370,5687,6918,4481,3598,4805,279314,43050,797,10935,15695,3955,4576,14712,16268,26604,1400,188170,180770,7400,106344,295914,189570,,,3169,2449,5361,3047,16190,17779,44179,62044,97252,15923,5627,148862,14529,293,134333,28035,5473,1894,13922,13322,49836,9034,4310,11784,8350,11535,23338,16153,11852,5440,140,8825,0.4547,30659,11075,71284,14478,19926,22815,24416,106011,23068,25821,4333,9360,5831,1674,3724,15572,9340,49834,59,64941,6604,9190,17664,64941,16126,22608,39857,37238,43104,45362,21778,191849,370730,376844,367572,42237,39857,73297,7559,9286,178524,28070,44179,60360,14668,25145,30559,245240,8531,30980,20394,169238,80031,,,,,,,,,,,2018
42017,68733,171229,1974,3655,14157,4517,3536,4690,6438,5681,8727,4287,2645,628195,308124,320071,44,524895,23106,31578,34596,213,1112,12109,593599,10941,239962,88569,45655,251507,11545,2262,1744,1134,29.7,181629,2934,121550,36404,27030,19266,6638,974,152,9374,3080,2859,36990,39474,40097,20466,39335,32132,9631555,6827,5578,6073,7580,8436,7528,6663,6903,6923,15268,24556,31885,26680,18729,26147,34186,1267,241100,338500,466000,137095,239962,58333,156704,39787,6956,5272,9646,10312,7404,10281,4997,4906,3907,7984,15790,16466,20624,12512,7533,3440,3784,11153,17352,17406,19923,17262,20438,23175,26519,9407,13030,8431,8906,14335,9227,6365,5046,14946,15281,20275,12320,6397,2898,3307,11814,16582,17636,18835,18239,21653,24400,28134,8590,14014,8710,10426,15889,13128,8180,8417,546729,24896,340,31672,24982,11435,13442,30974,12671,46921,364,351205,337276,13929,165107,516676,351569,2405,1889,1284,1485,2204,1326,37340,44244,111114,147420,128214,23131,1343,294072,19311,739,274761,46573,3103,1451,25574,23183,80873,24941,6164,38417,13043,11109,39243,47631,14557,11090,170,20483,0.4465,77011,9251,129006,15792,25593,32254,34994,137798,22507,24533,6768,23828,16132,1567,2829,27521,13924,92569,477,147822,5090,10508,21288,147822,27238,37051,76305,48860,68272,100938,39761,332595,619788,622531,609958,34150,76305,107991,4144,21363,332113,36150,111114,119753,24220,54164,47621,449655,24877,43645,33734,310750,,,,,,,,,,,,2018
42029,54164,138582,1982,2844,10500,2833,2866,4253,4966,7459,7603,3616,1991,522046,257619,264427,40.6,412014,30200,29514,39447,262,1056,9553,482599,6779,192746,99119,49368,201344,8598,2005,1903,1138,27.4,143815,2943,99023,34995,27111,16683,9755,546,127,7884,2279,2279,29697,33328,33895,19201,31099,24749,7167685,5899,4748,3982,4433,4865,5415,5151,4938,4525,12532,16810,23806,21883,17673,21951,34135,1272,255800,367800,521700,114971,192746,48931,121047,36843,3742,4984,6282,10788,5085,6175,6363,5917,5273,5646,14835,17454,17286,11177,6605,2699,2942,11240,15418,15296,15271,17304,17477,18432,17860,6726,11383,6086,7498,9757,6595,4214,4064,14210,16441,16822,10483,8061,3079,2864,9119,14865,15087,16109,16035,18095,18815,19748,6600,11040,6621,7400,12260,8707,5489,6477,441393,31220,262,29646,23308,9856,12839,20605,6650,37111,287,288496,277332,11164,129057,417840,288783,2394,1021,1762,1901,2304,1373,29210,31584,113385,155915,118708,18924,1407,235302,15298,166,220004,59531,6446,7455,21191,15151,61513,30330,5866,29912,11310,5904,27878,44445,8871,7506,237,13417,0.4489,79275,15029,72201,9062,28261,26642,28330,130589,24638,20498,4130,19852,17298,1900,2290,15889,10519,71878,314,141834,3638,8359,29470,141834,20964,20997,55935,37602,50720,84514,35736,271561,508569,516644,504450,35449,55935,71370,5253,23525,273441,21104,113385,65575,14036,56753,36230,356729,22695,27255,27997,249916,,,,,,,,,,,,2018
